MY,my,s,FirstPer,0
honored,honored,s,StandardsPos,0
Lord,lord,s,PersonProperty,0
and,and,s,PersonProperty,1
Lady,lady,c,PersonProperty,2
",",",",n,,0
May,may,s,Contingency,0
that,that,s,,0
great,great,s,Intensity,0
hand,hand,s,SenseObject,0
that,that,s,,0
made,made,s,ReportingEvents,0
ye,ye,n,OralCues,0
Supply,supply,s,AbstractConcepts,0
this,this,s,,0
cheer,cheer,n,Positivity,0
From,from,s,TimeDuration,0
year,year,s,TimeDuration,1
to,to,s,TimeDuration,2
year,year,c,TimeDuration,3
",",",",n,,0
And,and,s,,0
may,may,s,Contingency,0
no,no,s,DenyDisclaim,0
strength,strength,s,AbstractConcepts,0
degrade,degrade,s,StandardsNeg,0
ye,ye,c,OralCues,0
.,.,nn,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
a,a,s,SelfDisclosure,2
bold,bold,s,Confidence,0
intruder,intruder,c,Negativity,0
",",",",n,Aside,0
Which,which,s,Aside,1
makes,makes,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
seem,seem,s,Uncertainty,0
the,the,s,,0
ruder,ruder,c,Negative_Relation,0
;,;,n,Resistance,0
But,but,s,Resistance,1
the,the,s,,0
City,city,s,CommonAuthorities,0
is,is,n,Intensity,0
Much,much,s,Intensity,1
used,used,s,ProjectBack,0
to,to,s,ProjectBack,1
this,this,n,,0
Since,since,s,,0
civil,civil,s,CommonAuthorities,0
War,war,s,CommonAuthorities,1
subdued,subdued,s,Narrative_Verbs,0
her,her,c,Narrative_Verbs,1
.,.,nn,,0
We,we,s,ReportingStates,0
are,are,s,ReportingStates,1
no,no,s,DenyDisclaim,0
Lance-presadoes,lance-presadoes,c,UNRECOGNIZED,0
",",",",n,,0
No,no,s,DenyDisclaim,0
Basket-hilt,basket-hilt,s,UNRECOGNIZED,0
Bravadoes,bravadoes,c,StandardsNeg,0
;,;,n,,0
When,when,s,DirectAddress,0
you,you,s,DirectAddress,1
know,know,s,Confidence,0
our,our,s,Inclusive,0
Names,names,n,LangRef,0
You,you,s,DirectAddress,0
Will,will,s,PredictedFuture,0
love,love,s,Positivity,0
our,our,s,Inclusive,0
fames,fames,c,,0
",",",",n,,0
We,we,s,,0
deal,deal,s,,0
not,not,s,DenyDisclaim,0
in,in,s,,0
Grenades,grenades,c,SenseObject,0
.,.,nn,,0
We,we,s,Metadiscourse,0
come,come,s,Metadiscourse,1
not,not,s,DenyDisclaim,0
to,to,s,DenyDisclaim,1
invade,invade,s,Negativity,0
ye,ye,c,OralCues,0
",",",",n,,0
Or,or,s,,0
subt'ly,subt'ly,s,UNRECOGNIZED,0
to,to,s,,0
persuade,persuade,s,ReportingEvents,0
ye,ye,c,OralCues,0
;,;,nn,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
Truth,truth,s,StandardsPos,0
(,(,c,,0
in,in,s,Specifiers,0
a,a,s,Specifiers,1
word,word,c,Specifiers,2
),),nn,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
Plenty,plenty,c,StandardsPos,0
",",",",s,,0
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",nn,,0
And,and,s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
Love,love,s,Positivity,0
my,my,s,FirstPer,0
Lady,lady,c,PersonProperty,0
.,.,nn,Imperative,0
Let,let,s,Imperative,1
Buff-coat,buff-coat,s,UNRECOGNIZED,0
and,and,s,,0
Feather,feather,nn,SenseObject,0
Go,go,s,ReportingEvents,0
drumming,drumming,s,Motions,0
together,together,c,Inclusive,0
:,:,nn,,0
We,we,s,,0
fear,fear,s,Fear,0
not,not,s,DenyDisclaim,0
the,the,s,DenyDisclaim,1
force,force,s,,0
of,of,s,,0
Invasion,invasion,c,SceneShift,0
.,.,nn,,0
The,the,s,,0
Voice,voice,s,,0
and,and,s,,0
the,the,s,,0
Lute,lute,nn,SenseObject,0
Makes,makes,s,ReportingEvents,0
a,a,s,Positivity,0
better,better,s,Positivity,1
dispute,dispute,c,Resistance,0
",",",",nn,,0
Love,love,s,Positivity,0
has,has,s,ReportingEvents,0
the,the,s,ReportingEvents,1
best,best,s,Comparison,0
art,art,s,AbstractConcepts,0
of,of,s,,0
persuasion,persuasion,c,SubjectivePercept,0
.,.,nn,Resistance,0
But,but,s,Resistance,1
stay,stay,c,TimeDuration,0
",",",",s,,0
methinks,methinks,s,SelfDisclosure,0
our,our,s,Inclusive,0
Melody,melody,s,SenseProperty,0
is,is,s,ReportingStates,0
dull,dull,c,SenseProperty,0
",",",",n,,0
We,we,s,SubjectivePercept,0
want,want,s,SubjectivePercept,1
a,a,s,SubjectivePercept,2
voice,voice,s,,0
to,to,s,,0
fill,fill,s,,0
the,the,s,,0
Chorus,chorus,s,PersonProperty,0
full,full,c,,0
.,.,nn,,0
Truth,truth,c,StandardsPos,0
",",",",s,SpaceRelation,0
where,where,s,SpaceRelation,1
is,is,s,ReportingStates,0
Peace,peace,c,StandardsPos,0
",",",",s,,0
(,(,c,,0
Truth,truth,c,StandardsPos,0
),),s,,0
her,her,s,PersonPronoun,0
absence,absence,s,Negativity,0
is,is,s,DenyDisclaim,0
no,no,s,DenyDisclaim,1
wonder,wonder,c,Curiosity,0
",",",",n,ReasonForward,0
For,for,s,ReasonForward,1
Peace,peace,s,StandardsPos,0
and,and,s,,0
Truth,truth,s,StandardsPos,0
have,have,s,Precedent_Defending,0
been,been,s,Precedent_Defending,1
long,long,s,Precedent_Defending,2
time,time,s,,0
asunder,asunder,c,Transformation,0
:,:,n,Question,0
Where,where,s,Question,1
is,is,s,Question,0
she,she,s,Question,1
gone,gone,c,ReportingEvents,0
?,?,s,Question,0
we,we,s,,0
will,will,s,PredictedFuture,0
hawl,hawl,s,UNRECOGNIZED,0
her,her,s,PersonPronoun,0
in,in,s,SpaceRelation,0
with,with,s,SpaceRelation,1
Cables,cables,c,SenseObject,0
.,.,nn,,0
Peace,peace,s,StandardsPos,0
seldom,seldom,s,Exceptions,0
goes,goes,s,SceneShift,0
where,where,s,SceneShift,1
Churches,churches,s,SenseObject,0
are,are,s,ReportingStates,0
made,made,s,ReportingEvents,0
Stables,stables,c,SenseObject,0
.,.,nn,,0
