HAil,hail,s,SenseObject,0
happy,happy,s,Positivity,0
Powers,powers,c,AbstractConcepts,0
",",",",s,,0
whose,whose,s,PersonPronoun,0
harmless,harmless,s,SubjectivePercept,0
[,[,c,,0
sway,sway,c,Motions,0
",",",",n,Generalization,0
All,all,s,Generalization,1
the,the,s,,0
Sylvans,sylvans,s,AbstractConcepts,0
do,do,s,Intensity,0
obey,obey,c,CommonAuthorities,0
;,;,n,,0
Had,had,s,ProjectBack,0
those,those,s,,0
above,above,s,SpaceRelation,0
fed,fed,s,ReportingEvents,0
like,like,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
you,you,c,DirectAddress,0
",",",",n,,0
(,(,c,,0
On,on,s,,0
Acorns,acorns,s,SenseObject,0
and,and,s,,0
on,on,s,,0
Rainbow,rainbow,s,SenseObject,0
Dew,dew,c,SenseObject,0
),),n,,0
When,when,s,,0
the,the,s,,0
World,world,s,AbstractConcepts,0
lay,lay,s,ReportingEvents,0
in,in,s,ReportingEvents,1
its,its,s,,0
Cradle,cradle,c,SenseObject,0
",",",",n,,0
And,and,s,,0
there,there,s,ProjectBack,0
was,was,s,ProjectBack,1
no,no,s,DenyDisclaim,0
fiddle,fiddle,s,Negativity,0
faddle,faddle,c,Negativity,1
",",",",n,,0
Saturn,saturn,s,,0
had,had,s,ProjectBack,0
still,still,s,Updates,0
kept,kept,s,Updates,1
his,his,s,PersonPronoun,0
Throne,throne,c,SenseObject,0
",",",",n,,0
And,and,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
been,been,s,ProjectBack,0
outed,outed,s,Disclosure,0
by,by,s,,0
his,his,s,PersonPronoun,0
Son,son,c,PersonProperty,0
;,;,n,,0
It,it,s,,0
Is,is,s,ReportingStates,0
headstrong,headstrong,s,Resistance,0
Wine,wine,c,SenseObject,0
",",",",n,,0
And,and,s,,0
Manchet,manchet,s,UNRECOGNIZED,0
fine,fine,c,Positivity,0
",",",",n,,0
That,that,s,,0
irritates,irritates,n,Negativity,0
Ambitious,ambitious,s,ProjectAhead,0
pates,pates,c,SenseObject,0
:,:,n,,0
Pan,pan,s,SenseObject,0
never,never,s,DenyDisclaim,0
quarrels,quarrels,s,Negative_Relation,0
with,with,s,,0
Sylvanus,sylvanus,c,UNRECOGNIZED,0
",",",",n,,0
(,(,c,,0
For,for,s,Generalization,0
every,every,s,Generalization,1
Wood-god,wood-god,s,UNRECOGNIZED,0
worships,worships,s,Positivity,0
Janus,janus,c,,0
),),n,,0
The,the,s,,0
beauteous,beauteous,s,StandardsPos,0
Nymphs,nymphs,s,SenseObject,0
are,are,s,SubjectivePercept,0
all,all,s,SubjectivePercept,1
in,in,s,Inclusive,0
common,common,c,Inclusive,1
",",",",n,,0
None's,none's,s,UNRECOGNIZED,0
the,the,s,Positivity,0
better,better,s,Positivity,1
Gentlewoman,gentlewoman,c,PersonProperty,0
;,;,n,,0
With,with,s,Specifiers,0
a,a,s,Specifiers,1
baneless,baneless,s,UNRECOGNIZED,0
love,love,s,Positivity,0
they,they,s,,0
greet,greet,c,SpaceRelation,0
",",",",n,,0
Horns,horns,c,SenseObject,0
",",",",s,,0
and,and,s,,0
nayls,nayls,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
cloven-feet,cloven-feet,c,UNRECOGNIZED,0
.,.,n,Sequence,0
Then,then,s,Sequence,1
unto,unto,s,CommonAuthorities,0
the,the,s,SenseObject,0
Woods,woods,s,SenseObject,1
let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
wander,wander,c,Motions,0
",",",",n,,0
To,to,s,,0
find,find,s,Confidence,0
out,out,s,Confidence,1
Hero,hero,s,StandardsPos,0
and,and,s,,0
Leander,leander,c,UNRECOGNIZED,0
.,.,nn,,0
Nay,nay,c,OralCues,0
",",",",s,,0
by,by,s,,0
my,my,s,FirstPer,0
Altars,altars,s,SenseObject,0
that,that,s,Specifiers,0
are,are,s,Specifiers,1
reaking,reaking,c,UNRECOGNIZED,0
",",",",n,,0
And,and,s,,0
those,those,s,,0
Lovers,lovers,s,Positivity,0
that,that,s,Specifiers,0
are,are,s,Specifiers,1
sneaking,sneaking,c,Motions,0
",",",",n,,0
Homeward,homeward,s,SpaceRelation,0
after,after,s,Sequence,0
full,full,s,,0
enjoyment,enjoyment,c,Positivity,0
",",",",s,,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),n,,0
Either,either,s,Metadiscourse,0
accept,accept,s,StandardsPos,0
of,of,s,Specifiers,0
this,this,s,Specifiers,1
employment,employment,c,AbstractConcepts,0
",",",",n,,0
(,(,c,,0
Froward,froward,s,Negativity,0
Boy,boy,c,PersonProperty,0
),),s,,0
or,or,s,Contingency,0
else,else,s,Contingency,1
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
strip,strip,s,AbstractConcepts,0
the^,the^,c,UNRECOGNIZED,0
",",",",n,,0
And,and,s,,0
with,with,s,,0
Rods,rods,s,SenseObject,0
of,of,s,,0
